,title,url,date,text
123,New book explores the ethics and philosophy of urban design,https://www.ucl.ac.uk/urban-lab/news/2017/jan/new-book-explores-ethics-and-philosophy-urban-design,12 January 2017,"Camillo Boano (Director, MSc Building and Urban Design in Development at the DPU and Co-Director, UCL Urban Laboratory) has published a new book that bridges the gap created by the ""missing encounters"" between radical philosophy, urban design and architecture. The Ethics of Potential Urbanism: Critical Encounters between Giorgio Agamben and Architecture (Routledge, 2017), highlights the substantial possibilities of Italian philosopher Giorgio Agamben's work for a renewed perspective on architectural and design practice in a time of neoliberal consensus and uncritical acceptance of the nature of life and society. The monograph traces the main features of an 'inoperative architecture' a 'destituent' way of dealing with urban design. Theorising with and through Agamben has helped provide a manner of looking at urban and spatial practices and a way of framing and understanding what is not simply instrumental but political and ethical; opening the possibility to determine counter-practices while being able to see architecture and urbanism under a renewed orientation and perspective. The book investigates the ways in which design practices in different parts of the world have to reconcile the current separation of urban design from radical thought - one that has happened either by ditching theory altogether, or by simply hiding in a formalist, autonomy-narrowing urban design, with a design mission that adheres to uncritical acceptance of the status quo. The monograph sits in Camillo's current research on asserting urban design as an expanded, critical and theory driven practice, through pedagogical innovation, action research and a creative use of theory. The book is available as hardback or as an ebook. A paperback edition will be published in 2017. Further links: Purchase the book at Routledge"
124,Curating the City research cluster runs first workshop in new Centre for Critical Heritage Studies,https://www.ucl.ac.uk/urban-lab/news/2016/dec/curating-city-research-cluster-runs-first-workshop-new-centre-critical-heritage,14 December 2016,"The workshop organised by Clare Melhuish (UCL Urban Laboratory), Dean Sully (UCL Institute of Archaeology), and Henric Benesch (University of Gothenburg Academy of Design and Crafts) was framed as the first of two which will explore how universities, as mixed communities of interest dispersed across urban sites, are re-evaluating their institutional identities and heritage in the context of place-based spatial development. The second is planned to take place in Gothenburg in the spring, followed by publication of comparative findings. The workshops focus on two university campus development initiatives led by UCL and University of Gothenburg, which seek to engage with local people and neighbourhoods, and in turn participate in a re-shaping of ideas, narratives, and lived experience of urban heritage for the future. They will further consider the parallels between universities and museums as institutions engaged in the development of new urban imaginaries in postcolonial cities through collaborative processes of co-production with diverse local populations. Universities, like museums, are increasingly engaged in efforts to model new kinds of hybrid and inclusive institutional and urban spaces. An increasing number of university spatial development projects demonstrate a critical need for qualitative understanding of the lives of fellow citizens, as well as evaluation of their own institutional identities and heritage. Following Holston (1996), we might describe this as an ethnographic, rather than utopian, approach to space and its occupation, driving a cosmopolitanist - as opposed to monolithic - vision of university identity in relation to urban neighbours, and its materialisation through built and lived space. It opens up potential to embed a view 'from the periphery' at the heart of the institution and its development agenda, recognising alternative narratives of heritage and identity which draw on diasporic knowledge and facilitate ingenuity and grassroots participation in seeding spaces of the possible. The London workshop moved between university seminar rooms on its historic Bloomsbury campus, and a space at the emerging innovation centre at HereEast in the Olympic Park, which provided a base for exploring and experiencing the site of the UCL East campus and the nearby Olimpicopolis cultural quarter in the park. Participants included a mix of university campus project directors and public engagement staff; archaeologists who had worked on the Olympic Park; academics from digital media, anthropology and cultural studies, architecture, and design, of whom some were also residents local to the park; and curators from the V&A East project and its current artists in residence. On the first day the group focused on creating a space for critical examination of university discourses of heritage, identity, and civic engagement within the UCL/Gothenburg comparative framework, and by examining the real stories involved in the development processes at constrasting urban sites. On the second day, it focused on questions of narrative construction, representation, scale and territorialisation, comparing the UCL experience and public engagement agenda in the Olympic Park with that of the V&A, through its various initiatives. The workshop concluded with an evening lecture by Dominic Perring (UCL Archaeology), on the use of archaeology to construct narratives of memory and identity to support the urban reconstruction of post-conflict Beirut. Workshop participants included: Johan Oberg, University of Gothenburg Campus Nackrosen, project director; Martin Summersgill, UCL East project director; Haidy Geismar, UCL Anthropology; UCL East Academic Steering Group; Jonathan Gardner, Archaeology South East; Adam Brown, LSBU School of Arts and Creative Industries, Photography; Gabriel Moshenska, UCL Institute of Archaeology; Sol Perez Martinez PhD IoE/Bartlett PhD by design; Toyin Agbetu PhD UCL Anthropology; Harald Fredheim PhD University of York Archaeology; Phil Cohen, LivingMaps, UEL Cultural Studies; Catherine Ince, V&A East; Ruhul Abdin, Kazi Arefin: PARAA, artists in residence V&A East; Minna Ruohonen, UCL Public Engagement (East); Mattias Kärrholm, University of Lund (Architecture)."
125,Engaged Urbanism: Cities and Methodologies is out now!,https://www.ucl.ac.uk/urban-lab/news/2016/dec/engaged-urbanism-cities-and-methodologies-out-now,2 December 2016,"UCL Urban Laboratory's new book Engaged Urbanism: Cities and Methodologies (I.B. Tauris, 2016) is available to purchase now in the UK, and from 30 December 2016 internationally. Use discount code AN2 when ordering from the I.B. Tauris website. Edited by Dr Ben Campkin and Professor Ger Duijzings, Engaged Urbanism showcases the exciting ways urbanists are working towards fairer cities. Its authors offer succinct, candid and carefully illustrated commentaries on the trials and successes of risk-taking research, revealing how they collaborate across fields of expertise, inventing or adapting methods to suit bespoke situations. Featuring novel uses and combinations of practice - from activism, architectural design and undercover journalism, to film, sculpture, performance and photography - in a diversity of cities such as Beirut, Johannesburg, Kisumu, London and Rio de Janeiro, Engaged Urbanism demonstrates how some of the greatest challenges for present and future populations are being rigorously and creatively addressed. Co-editor and Director of the UCL Urban Laboratory, Dr Ben Campkin said: ""Engaged Urbanism is a timely response to how governments and other agencies right now are acutely focused on the future of cities worldwide, as the recent launch of the New Urban Agenda at Habitat III, and the Sustainable Development Goals attest."" ""With this in mind, we think it's an important moment to be making the case for an experimental turn in methods of researching and understanding cities. We view Engaged Urbanism as a handbook of inventive approaches that will inspire researchers, activists, policymakers and service providers everywhere to question hierarchies of expertise, and work with available resources towards deeper knowledge that will in turn influence improved practice and more equitable cities."" Stemming out of the Cities Methodologies exhibition programme, Engaged Urbanism represents just a small selection of some of the many excellent contributions to Cities Methodologies over the years. Further links: List of contributors and booksellers Launch event at the Free Word Centre"
126,Call for UCL students to support research project on UCL developments in East London,https://www.ucl.ac.uk/urban-lab/news/2016/dec/call-ucl-students-support-research-project-ucl-developments-east-london,1 December 2016,"The Bartlett and UCL Urban Laboratory are seeking applications from twelve students from across UCL to collaborate in a research project exploring students' experience of the Bloomsbury campus, and developing recommendations for new UCL developments in the east of London - UCL East and Here East. UCL East has been billed ""as a model for the university campus of the future"". To inform this ideal, this student-led project will investigate perceptions of and interactions with the Bloomsbury campus and surrounding environs, by using a range of interdisciplinary research questions developed in collaboration with staff and lead students. These could touch upon spatial analysis, transport planning, local business consultation, and inclusive design, amongst other topics. Utilising comparative skills, recommendations that could aid the student experience at the two new East London sites will be drawn up. The output of the research will be circulated widely to key stakeholders in the development process. Funding for the project comes from UCL ChangeMakers and The Bartlett, Faculty of the Built Environment. The project is led by Rebecca Payne (Student Experience Officer, The Bartlett) and Jordan Rowe (Centre Manager, UCL Urban Laboratory). A separate call has been issued for student project leads, open to postgraduates in The Bartlett (access here). In partnership with two lead students, eleven support students, and members of UCL staff, you will work in a team to conduct the above research. You will commit to a provisional schedule of weekly meetings with participants of the project, occasional meetings with staff, and site visits to UCL East and Here East between January and March 2017. You will be paid £50 for participating in the research. You will collaborate with staff and students across UCL and external organisations, and acquire skills in teamwork and project management. You will gain critical interdisciplinary and comparative skills and methodologies through workshops and site visits with the trans-disciplinary, cross-faculty UCL Urban Laboratory. You will have contributed to a print report with the potential to influence future university development decisions, both in the context of UCL, but also referred to further afield. You will receive certification of your involvement from UCL ChangeMakers and the opportunity to present your research in front of different audiences. To apply, you must be a current student at UCL. You can be from any faculty, department or programme, at undergraduate, postgraduate taught or postgraduate research level. You should be confident in presenting your work and collaborating with a team of peers. You should have an interest in urban regeneration, student experience, and the relationship between universities and their local communities. Send a CV, and a paragraph outlining your interest in the project and why you feel you would be a suitable participant. Ensure that your CV contains information on your current department, course title, and period of study. Send to Rebecca Payne bartlettstudentexp@ucl.ac.uk by 6pm on Wednesday 21 December 2016. Please note that we will need to see your passport in order for you to receive the £50 Changemakers fund. The first project meeting will take place at 16.00 - 18.00 on Wednesday 18 January. Please ensure you keep this date free. Further links Call for support students (pdf) Call for lead students (pdf)"
127,"Urban Studies, Transport and Architectural Space ESRC DTP pathway",https://www.ucl.ac.uk/urban-lab/news/2016/nov/urban-studies-transport-and-architectural-space-esrc-dtp-pathway,30 November 2016,"The Urban Studies, Transport and Architectural Space pathway is one of 25 pathways that comprise the UCL, Bloomsbury and East London Doctoral Training Partnership (UBEL DTP) involving UCL, SOAS, Birkbeck College, London School of Hygiene and Tropical Medicine and the University of East London. The Urban Studies, Transport and Architectural Space pathway is comprised of four departments and centres at UCL: the Urban Laboratory, the Centre for Advanced Spatial Analysis (CASA), the Space Syntax Laboratory and the Transport Institute. The pathway undertakes methodologically innovative, cross-disciplinary research into cities, the built environment and complex urban socio-spatial phenomena. It has six intersecting main areas of activity that directs its research: Housing and spatial justice Transport and mobility Ecology, health and metabolism Change and crisis Imagination, design and architectural space Data and places Applications are invited for entry onto our 1+3 and +3 PhD programmes starting in September 2017. ESRC funding, available on a competitive basis, is normally available only for UK Home students (fees & subsistence) and EU students (fees only). Registration can be on either a full-time or part-time basis. Ascertain your eligibility to hold an ESRC studentship here. Your proposed research project needs to fall under the specific remit of the ESRC, please see here. How to apply: In the first instance, interested students should contact the relevant pathway team member to discuss their research projects, check whether you need to apply to the 1+3 route if you do not have relevant MSc relevant methods training, and to seek advice on prospective supervisors (see here for initial list): UCL Urban Laboratory; MSc Urban Studies: Dr Andrew Harris andrew.harris@ucl.ac.uk or (after 23 Dec) Dr Pushpa Arabindoo p.arabindoo@ucl.ac.uk UCL CASA; MSc Smart Cities and Urban Analytics, MSc Spatial Data Science and Visualisation - Dr Ed Manley ed.manley@ucl.ac.uk UCL Space Syntax; MSc Spatial Design: Architecture and Cities - Professor Laura Vaughan l.vaughan@ucl.ac.uk UCL Transport Institute; MSc Transport Planning, MSc Transport - Dr Nicola Christie <nicola.christie@ucl.ac.uk> In consultation with prospective supervisors, please send an expression of interest to this member of the pathway's team by 6 January 2017. This should include: Completion of preliminary details about your application using this form Two-page draft title and research proposal. Document format: A4 pages, 1.5cm margins, minimum 10pt single-spaced, Arial font. Your proposal should briefly explain any ideas you have for developing collaboration with non-academic partners and realising impact beyond academia. Prospective students are also encouraged to apply for admission onto a UCL MSc or PhD programme. This is a separate process to the UBEL DTP application. Applications to MSc/PhD programmes should be made through UCL's Postgraduate Application System. PhD applications should proceed only after contacting a prospective supervisor who agrees to acts as Primary Supervisor.  The pathway team will review these submissions by 13 January 2017 and if successful contact you to make a full application by 27 January 2017. These will then be sent by 1 February 2017 for review by the Cities, Environment and Development group within the DTP, with final decisions on awards by DTP board expected in mid-April 2017 Any overall questions about this process, please contact Andrew Harris (until 23 December) or Ed Manley (after 23 December)."
128,Call for UCL students to lead research project on UCL developments in East London,https://www.ucl.ac.uk/urban-lab/news/2016/nov/call-ucl-students-lead-research-project-ucl-developments-east-london,24 November 2016,"The Bartlett and UCL Urban Laboratory are seeking applications from two postgraduate or graduate students to lead a research project exploring students' experience of the Bloomsbury campus, and developing recommendations for new UCL developments in the east of London - UCL East and Here East. UCL East has been billed ""as a model for the university campus of the future"". To inform this ideal, 'Study in the city: student-led recommendations for UCL in East London' will investigate perceptions of and interactions with the Bloomsbury campus and surrounding environs, by using a range of interdisciplinary research questions developed in collaboration with staff and support students. These could touch upon spatial analysis, transport planning, local business consultation, and inclusive design, amongst other topics. Utilising comparative skills, recommendations that could aid the student experience at the two new East London sites will be drawn up. The output of the research will be circulated widely to key stakeholders in the development process. Funding for the project comes from UCL ChangeMakers and The Bartlett, Faculty of the Built Environment. The project is led by Rebecca Payne (Student Experience Officer, The Bartlett) and Jordan Rowe (Centre Manager, UCL Urban Laboratory). A separate call will be issued on Friday 2 December for Support Student roles, open to students in all UCL faculties and at all levels of study. In partnership with one other lead student, and members of UCL staff, you will lead a group of twelve support students ranging from first-year undergraduate to taught postgraduates across different UCL faculties, in conducting the above research. You will be and manage the budget of the project. You will commit to a provisional schedule of weekly workshops with all participants of the project, occasional meetings with staff, and independent writing time. The main project is expected to take place between January and April 2017. You will be paid for up to 40-50 hours of independent writing and research throughout the project duration at Grade 6A (£14.47 p/h). You will not be paid for attending workshops and site visits. You will be paid for the hours worked on completion of time sheets. You will gain critical interdisciplinary and comparative skills and methodologies through workshops and site visits with the trans-disciplinary, cross-faculty UCL Urban Laboratory. You will collaborate with staff and students across UCL and external organisations, and acquire teamwork and project management skills. You will produce a print report with the potential to influence future university development decisions, both in the context of UCL, but also further afield. You will receive certification of your involvement from UCL ChangeMakers and the opportunity to present your research in front of different audiences. To apply, you must be a current postgraduate or graduate student studying in any department of The Bartlett, Faculty of the Built Environment. You should be confident in presenting your work and managing a team of peers. You should have an interest in urban regeneration, student experience, and the relationship between universities and their local communities. Send a CV, plus a cover letter outlining a potential research question. Ensure that your CV contains information on your current department, course title, and period of study. Send to Rebecca Payne bartlettstudentexp@ucl.ac.uk by 6pm on Friday 9 December 2016. We may invite you to attend an informal chat on the morning of Thursday 15 December. Please be aware that students on Tier 4 Visas must not work more than 20 hours in total in each seven-day period. Call for lead students (pdf)"
129,Clare Melhuish co-authored paper named Best Published Paper in City & Society,https://www.ucl.ac.uk/urban-lab/news/2016/nov/clare-melhuish-co-authored-paper-named-best-published-paper-city-society,22 November 2016,"""The Real Modernity that Is Here"": Understanding the Role of Digital Visualisations in the Production of a New Urban Imaginary at Msheireb Downtown, Doha appears in the August issue of the journal, and the prize was announced on Thursday 17 November by the Society for Urban, National, and Transnational/Global Anthropology (SUNTA) at the American Anthropological Association annual conference in Minnesota. Melhuish et al's paper examines the role played by digital visualisations in the development, communication and materialisation of a large-scale urban development project, Msheireb Downtown, in Doha, Qatar. It is based on ethnographic research data collected by Melhuish in the architects' and clients' offices in London, Liverpool, and Doha, in 2012. During the course of the research she made numerous fieldtrips to Doha, a city in the process of an accelerated transformation designed to re-position it as ""an autonomous, postcolonial, urban hub in a network of world cities"" (226). The paper describes the context for this ongoing transformation, and examines how the design code and architectural proposals developed for the flagship Msheireb development, through the medium of digital visualisations, ""inter-reference a mix of European, American, and traditional Qatari architectural and urban features"" (236). The paper argues that the renewal project is an attempt to move away from Western-influenced urbanism and toward a more ""hybrid postcolonial urban aesthetic"" (241), which is enabled by digital visualising technologies. The prize-winning paper represents one in a trio of co-authored publications by urban anthropologist Dr Clare Melhuish, cultural geographer Professor Gillian Rose (The Open University), and cultural sociologist Dr Monica Degen (Brunel), who formed the cross-disciplinary research team working on the ESRC-funded research project led by Prof Rose: 'Architectural atmospheres, branding and the social: the impact of digital visualising technologies on contemporary architectural practice' (Grant No. RES-062-23-3305). Each paper represents the specific disciplinary interests and expertise of its lead author, while demonstrating the benefits of collaborative exchange and a transdisiplinary outlook, as developed by the team over the course of the two-year programme (2011-2013). City & Society has been published by SUNTA since 1987, and publishes work that engages with contemporary urban issues and theories of urban change through rich ethnographic material, with an increasing focus on the cities of the global south. It draws directly on, and seeks to develop, the tradition of urban anthropology established by the Chicago School. Further links: Read the paper in City & Society"
130,Urban Pamphleteer #6: Open-source Housing Crisis launched on new series website,https://www.ucl.ac.uk/urban-lab/news/2016/nov/urban-pamphleteer-6-open-source-housing-crisis-launched-new-series-website,21 November 2016,"The new issue of the Urban Pamphleteer series is now available to read online using the publication's new website: urbanpamphleteer.org. Open-source Housing Crisis responds to the urgent need to invent new ways of approaching London's rapidly escalating housing crisis and engages critically with its underlying logics. Urban Pamphleteer is a series of publications that confront key contemporary urban questions from diverse perspectives. Written in a direct and accessible tone, with design embedded from the beginning of the editorial process, these pamphlets draw on the history of radical pamphleteering as a tool for instigating change. Edited by Ben Campkin and Rebecca Ross, and designed by Guglielmo Rossi, previous issues have dealt with smart cities, regeneration in London, security design, heritage in Doha, and global urban higher education. About Urban Pamphleteer #6 London has entered a period of deep reconfiguration following Brexit, the scope and implications of which are yet unclear. Add to this the compounded effect of those already dis-enfranchised following years of austerity. With regards to housing in particular, predictions range from a property value crash, to a stall of all new building, to London real estate attracting even more foreign investment given the weak pound. What is clear is that there are as yet unknown challenges ahead and perhaps also some new possibilities. However, in the context of a dizzying plethora of new communication channels and technologies, there are many questions that complicate this comparison that are explored throughout this issue: how can we ensure more accessible, wider scope, higher quality, and more impactful public conversations about housing amongst Londoners? Why are so many dis-advantageous conventions of the developer - real estate - government 'industrial complex' left unquestioned? If, whether we agree with it or not, the role of the consumer and the role of the citizen are convergent, how can Londoners come together to more effectively leverage this hybridity? Launched with an event at Central Saint Martins on 17 November 2016, the latest issue coincides with the launch of the new wesbite, ensuring the future sustainability of the Urban Pamphleteer series. Scans of the print version are available to read online, whilst users are asked to contribbute a small donation for the PDF version. Print editions can also be ordered via email@urbanpamphleteer.org. Further links: Read Urban Pamphleteer #6 Follow @UrbanPamphlet on Twitter"
131,UCL Urban Laboratory release new edited anthology Engaged Urbanism: Cities and Methodologies,https://www.ucl.ac.uk/urban-lab/news/2016/nov/ucl-urban-laboratory-release-new-edited-anthology-engaged-urbanism-cities-and,10 November 2016,"We're pleased to announce the release of Engaged Urbanism: Cities and Methodologies, a new UCL Urban Laboratory edited anthology, on 1 December 2016. Published by I.B Tauris and edited by Dr Ben Campkin and Professor Ger Duijzings, the book showcases the exciting ways urbanists are responding to the variety and dynamism of contemporary cities and urban experience across the globe. Stemming from the Urban Laboratory's ongoing exhibition and events programme Cities Methodologies - organised in collaboration with the UCL Slade School of Fine Art - Engaged Urbanism contains contributions from over forty urbanists using novel combinations of practice - from activism, architectural design and undercover journalism, to film, sculpture, performance and photography - in a diversity of cities worldwide. Acting as a handbook for urban research practices, it offers succinct, candid and carefully illustrated commentaries on the trials and successes of risk-taking research, revealing how urbanists collaborate across fields of expertise, inventing or adapting methods to suit bespoke situations. Co-editor and Director of the UCL Urban Laboratory, Dr Ben Campkin said: ""Engaged Urbanism is a timely response to how governments and other agencies right now are acutely focused on the future of cities worldwide, as the recent launch of the New Urban Agenda at Habitat III, and the Sustainable Development Goals attest."" ""With this in mind, we think it's an important moment to be making the case for an experimental turn in methods of researching and understanding cities. We view Engaged Urbanism as a handbook of inventive approaches that will inspire researchers, activists, policymakers and service providers everywhere to question hierarchies of expertise, and work with available resources towards deeper knowledge that will in turn influence improved practice and more equitable cities."" In a response to the book, Professor AbdouMaliq Simone, author of City Life from Jakarta to Dakar, said: ""In the juggernaut knowledge industry, too little attention is paid to what knowledge really does. Engaged Urbanism provides a wide canvas of what actually does and could take place in urban spaces and provides creative methodological tools for supporting these actions, drawing out unanticipated, neglected and suppressed resources from even the most mundane, opaque or desperate places. ""In putting all our sensory capacities to work, it offers evidence of the efficacy of methodological invention and demonstrates the possibilities researchers, activists, service providers, and policymakers everywhere have available to deepen their understandings of urban life and to work creatively with what is available to them."" A launch event takes place at the Free Word Centre in London on 9 December 2016 (RSVP on the Free Word website), where the book will be available for the discounted price of £15. The book will be available on general release in the UK from 1 December 2016, and internationally on 30 December 2016. Further links: Engaged Urbanism launch event Engaged Urbanism on the I.B. Tauris website"
132,Urban Lab research evidences impact of LGBTQI nightlife venue closures on London's communities,https://www.ucl.ac.uk/urban-lab/news/2016/nov/urban-lab-research-evidences-impact-lgbtqi-nightlife-venue-closures-londons,8 November 2016,"London's LGBTQI nightlife spaces have seen a recent intensity of closures, with further threats to the most longstanding venues, according to a new report from the UCL Urban Laboratory. Spaces catering to women and Black, Asian and Minority Ethnic LGBTQI people have been disproportionately vulnerable to closure. The research, which has used archives to pilot a mapping exercise of spaces going back to the mid 1980s, highlights the diversity of the capital's LGBTQI nightlife, as an important contributor to neighborhoods and the wider night-time and cultural economy. Through survey and interview data it also shows the importance of these spaces to community life, welfare and wellbeing. Conducted at the UCL Urban Laboratory by Dr Ben Campkin and Laura Marshall, the report urges politicians and policy-makers, including the Mayor, to positively respond to closures and pressures on venues and other spaces by building protection and promotion of LGBTQI spaces into the London Plan and local borough plans and policies. Drawing on survey evidence the report argues for the creation of a more favourable culture to support new and existing LGBTQI venues and events through recommending and enforcing improvements to licensing, policing, business regulation, rent conditions, statutory protections for buildings and businesses, subsidies e.g. for accessibility; and through promoting networking among LGBTQI venue owners and managers, night-time entrepreneurs and civil society organisations in order to promote the use of venues for a mix of uses including day-time uses of benefit to LGBTQI and local communities. Ben Walters, coordinator of the Queer Spaces Network, which supported the report, says: ""UCL Urban Laboratory's research is hugely welcome. This report confirms the vital historic and ongoing importance of London's spaces of LGBTQI community and culture; the scale of the challenge we face in defending them from rapacious redevelopment; the eagerness within the community to reinvent them for the twenty-first century; and the necessity that all levels of government step up to support that evolution. ""More than that, UCL Urban Laboratory's report is a wake-up call to all Londoners who value independent, alternative and underground life in the capital. Unless we champion it now, London will become a wilderness of luxury and alienation."" Dr Ben Campkin, project lead on the report and Director of UCL Urban Laboratory, says: ""Our research evidences, for the first time, that there has been a recent intensity of closures of the most longstanding LGBTQI nightlife venues. Spaces directed towards women and BAME LGBTQI people have been disproportionately vulnerable to closure. Many venues remain at risk, including those the London LGBTQI community deem to be of most value - as places to socialise, be entertained, make art or find mutual support."" The research looks at London since 1986 - when the Greater London Council was disbanded, marking a shift in urban regeneration policy - to the present day - a time of wide reporting and activism around the closure of commercial LGBTQI spaces. Further links: Read the report (pdf) More information on the LGBTQI nightlife in London research project"
133,ASF-UK publish Cape Town regeneration through participatory design report with Urban Lab and DPU,https://www.ucl.ac.uk/urban-lab/news/2016/oct/asf-uk-publish-cape-town-regeneration-through-participatory-design-report-urban-lab,3 October 2016,"Architecture Sans Frontières-UK have pubished a new report based on the findings of a 2015 workshop in South Africa - Change by Design: Reimagining Regeneration through Participatory Design. The report outlines the findings of a two-week workshop that took place in Cape Town in April 2015, resulting from a partnership between ASF-UK and Development Action Group (DAG), with the support of The Bartlett Development Planning Unit and the UCL Urban Laboratory, and Sheffield School of Architecture at the University of Sheffield. Ben Campkin, Director of the Urban Laboratory, contributes to the report, along with Alexandre Apsan Frediani, Eleanor Bainbridge, Jhono Bennett, Beatrice De Carli, Matthew French, Celia Macedo, Julian Walker, as well as DAG's team: Ayesha Issdn, Helen Macgregor Rourke, Willard Matiashe, and Claire Du Trevou. The report is edited by Eleanor Bainbridge. Further links: Read the ASF-UK report here Architecture Sans Frontières-UK Image: Interviewing residents of the Ilinge Abahlai Housing Cooperative as part of teh Change by Design workshop in April 2015"
134,Laura Marshall writes about Peckham Festival LGBTQI nightlife workshop for the UCL Events blog,https://www.ucl.ac.uk/urban-lab/news/2016/sep/laura-marshall-writes-about-peckham-festival-lgbtqi-nightlife-workshop-ucl-events-blog,15 September 2016,"Urban Laboratory Research Assistant Laura Marshall has written an article for the UCL Events blog about the workshop she co-organised at the Peckham Festival on 10 September as part of our ongoing research in to London's LGBTQI nightlife since 1986. Read the article In collaboration with the Urban Lab's director Dr Ben Campkin, Laura ran a workshop as part of the first-ever Peckham Festival, within the programme of the CAMP-er-VAN. At the event, Laura and Ben presented emerging finding from the research and interviewed a panel featuring Jeffrey Hinton (DJ, producer and visual artist), Mzz Kimberley (international cabaret artist) and Tia Simon-Campbell and Olivia Mastin from Bbz. An article has also been published in Huck magazine by Samuel Douek about the CAMP-er-VAN - the queer performance and community modified caravan that hosted the Urban Laboratory workshop. Keep up to date with the research project by following @LgbtqiLDN on Twitter, Facebook and on the LGBTQI nightlife spaces website. Further links: What's happening to London's LGBTQI nightlife spaces? - UCL Events blog article LGBTQI nightlife in London research project launched with Queer Spaces London UCL Urban Laboratory articles on the UCL Events blog Image: Olivia Mastin and Tia Simon-Campbell on the Night Scenes panel"
135,Rodrigo Firmino writes on his experience as an Urban Lab visiting researcher on Medium,https://www.ucl.ac.uk/urban-lab/news/2016/sep/rodrigo-firmino-writes-his-experience-urban-lab-visiting-researcher-medium,13 September 2016,"UCL Urban Laboratory have launched a new blogging platform on Medium with an article by Dr Rodrigo Firmino on his research sabbatical in London. >> Read the article The article gives an oversight on Dr Firmino's research whilst based in the Urban Lab as an Honorary Senior Research Fellow, interrogating cases of private monitoring of public urban spaces in London, as a comparative study with Brazil. We plan to occasionally publish stories from the Urban Lab on Medium, from the students and staff who are associated with the centre. Urban Lab is open to hosting visiting researchers. If you're interested, please contact us at urbanlaboratory@ucl.ac.uk."
136,Urban Lab partners with Resolve for the London Design Festival 2016,https://www.ucl.ac.uk/urban-lab/news/2016/sep/urban-lab-partners-resolve-london-design-festival-2016,9 September 2016,"Commissioned as part of the Brixton Design Trail, the Rebel Space Pavilion will synthesise community organisation, youth workshops and substainable design to form a temporary space for talks, exhibitions and events within a structure that works as a commentary on the informal architectural practices in the built environments of many of the cultures that define Brixton. Urban Lab will curate an evening of talks, screenings and music - Refuge, The Subaltern & Urban Space - on 20 September, that interrogates the role of the city in the exclusion, inclusion and re-identification of immigrant and disenfranchised groups. A programme will be announced the week before. Rebel Space is the initiative of Resolve, led by UCL students Akil Scafe-Smith and Gameli Ladzekpo. The pavilion will be open 24 hours a day for seven days between 17 - 24 September, with an events programme each day from 6pm, and related exhibition each day from 12pm. The structure will be located at the centre of Brixton in St Matthew's Churchyard. Further links: Refuge, The Subaltern & Urban Space - event page Rebel Space - Brixton Design Trail website"
137,Equal by Design available to watch online,https://www.ucl.ac.uk/urban-lab/news/2016/aug/equal-design-available-watch-online,12 August 2016,"Equal By Design, a short documentary exploring how the philosophy of Baruch Spinoza can help us think about economic equality, housing design, and the crisis in affordable housing today, is available to watch online for free. Premiered in London as part of the Urban Lab Films programme, the documentary is based on research from the Equalities of Wellbeing project, directed by Peg Rawes (Bartlett School of Architecture, UCL) and Beth Lord (University of Aberdeen). It features contributions from architects Peter Barber, Alex Ely, and Sarah Wigglesworth; Shelter's Deborah Garvie and former director of the Equality Trust, Duncan Exley; geographer Danny Dorling and Guardian writer Oliver Wainwright. The new website includes additional filmed interviews, which provide further context for the film. The film was directed by Adam Low and produced by Martin Rosenbaum of Lone Star Productions. Further links: Equal by Design website Urban Lab Films: Equal by Design London premiere Urban Lab Films: Equal by Design encore screening"
138,Call for textual contributions on London's regeneration for use in a collaborative performance,https://www.ucl.ac.uk/urban-lab/news/2016/jun/call-textual-contributions-londons-regeneration-use-collaborative-performance,2 June 2016,"In June 2016, UCL Urban Laboratory will collaborate on an experimental pedagogy with artist collective Fourthland, using performance as research to unpick narratives of regeneration. Taking place as part of the UTOPIA season at Somerset House and the London Festival of Architecture on 29 June, The Storm: A Utopian Forecast for London? emerges from Fourthland's social practice on various London estates and two years of research attendance at public enquiry and developer led consultations. The work has also developed in response to enquiries within the Urban Laboratory, including questions on education for the future city, the cultural representations of urban life through Cities Imaginaries, and concepts emerging from Cities Methodologies. This call is for short fragments or snippets of text and ideas to be included in the Storm and read out anonymously throughout the performance. The texts will feature alongside a series of objects and actions that simultaneously re-enact some of the hidden aspects of regeneration set within the context of the UTOPIA programme and the 'Community' theme of this year's London Festival of Architecture. The contributions will produce a cacophony of sound that frame an interdisciplinary discussion after the re-enactment. We are interested in collecting voices and documents for The Storm from a diverse range of texts. Extracts of texts to be included in The Storm need to be sent to isik.knutsdotter@gmail.com by Friday 17 June. The Storm will take place on the evening of Wednesday 29 June, 19.00 - 21.00 in the Utopia Treasury of Somerset House, with an accompanying installation on display from 27 June - 3 July. Places will be allocated via a ballot, opening next week on the Somerset House website. Follow @UCLurbanlab on Twitter or subscribe to the Urban Laboratory newsletter to find out when booking is open."
